"marketid"	"upstreamid"	"downstreamid"	"payoff"	"originalmatch"	"storedmatch"	"urmax"	"drmax"	"urmin"	"drmin"	"removeU"	"removeD"
11	18	4	0.7982325677290247	0	0	""	""	""	""	0	0
11	18	5	0.7677738843131685	0	0	""	3.3580426665520235	0	""	0	1
11	18	6	0.9536946078787174	0	0	""	""	""	""	0	0
11	18	7	0.6141630907128577	0	0	""	3.1015186963730343	0	""	0	1
11	18	8	1.1805643243559858	0	0	""	2.3867130774455916	0	""	0	1
11	18	9	2.3831419817315562	0	0	""	""	""	""	0	0
11	18	10	1.2511047884775999	0	0	""	3.8703880268045623	0	""	0	1
11	18	11	0.23733512034357027	0	0	""	""	""	""	0	0
11	18	12	1.3354821569499897	0	0	""	""	""	""	0	0
11	18	13	1.3528480524520892	0	0	""	""	""	""	0	0
11	18	14	2.220344659379705	0	0	""	""	""	""	0	0
11	18	15	0.1957629333112638	0	0	""	""	""	""	0	0
11	18	16	1.2974096813078848	0	0	""	""	""	""	0	0
11	18	17	0.5875002781552854	0	0	""	1.051797437908192	0	""	0	1
11	18	18	2.2984061916871705	0	0	""	""	""	""	0	0
11	18	19	2.707749122414163	0	0	""	""	""	""	0	0
11	18	20	1.05082667950983	0	0	""	""	""	""	0	0
11	18	21	0.5457136461478687	0	0	""	""	""	""	0	0
11	18	22	0.8354094498372224	0	0	""	""	""	""	0	0
11	18	23	0.8795088453480993	1	1	""	""	""	""	0	0
11	18	24	0.7844424323069293	0	0	""	""	""	""	0	0
11	18	25	0.9496783989497146	0	0	""	""	""	""	0	0
11	19	1	2.375943257302052	0	0	""	""	""	""	0	0
11	19	2	3.3040677329819754	0	0	""	""	""	""	0	0
11	19	3	1.7944217603956965	0	0	""	""	""	""	0	0
11	19	4	1.5682485370561738	0	0	""	""	""	""	0	0
11	19	5	4.036370325306546	0	0	""	3.3580426665520235	0.6783276587545224	""	0	1
11	19	6	3.984413277105605	0	0	""	""	""	""	0	0
11	19	7	2.9229906187409203	0	0	""	3.1015186963730343	0	""	0	1
11	19	8	4.830814367573524	0	0	""	2.3867130774455916	2.444101290127932	""	0	1
11	19	9	1.9198891717014954	0	0	""	""	""	""	0	0
11	19	10	5.543054556578844	0	0	""	3.8703880268045623	1.6726665297742818	""	0	1
11	19	11	2.0684128944246756	0	0	""	""	""	""	0	0
11	19	12	3.022660879841948	0	0	""	""	""	""	0	0
11	19	13	2.8810792960446427	0	0	""	""	""	""	0	0
11	19	14	3.024886852230604	0	0	""	""	""	""	0	0
11	19	15	4.147356798985699	0	0	""	""	""	""	0	0
11	19	16	3.141750689603371	0	0	""	""	""	""	0	0
11	19	17	3.1844377370947154	0	0	""	1.051797437908192	2.1326402991865234	""	0	1
11	19	18	1.09880191639765	0	0	""	""	""	""	0	0
11	19	19	4.8071641974843455	0	0	""	""	""	""	0	0
11	19	20	3.8435959777808364	0	0	""	""	""	""	0	0
11	19	21	4.215555656221996	0	0	""	""	""	""	0	0
11	19	22	3.482256557276224	0	0	""	""	""	""	0	0
11	19	23	2.9846075625602215	0	0	""	""	""	""	0	0
11	19	24	2.3658125368561738	1	1	""	""	""	""	0	0
11	19	25	3.1854672741767587	0	0	""	""	""	""	0	0
11	20	1	1.3101223944830225	0	0	""	""	""	""	0	0
11	20	2	4.712799733354721	1	1	""	""	""	""	0	0
11	20	3	0.35984700691140353	0	0	""	""	""	""	0	0
11	20	4	1.1255948840342545	0	0	""	""	""	""	0	0
11	20	5	3.7353683989661075	0	0	""	3.3580426665520235	0.37732573241408396	""	0	1
11	20	6	3.6380968676406233	0	0	""	""	""	""	0	0
11	20	7	2.6281071275287653	0	0	""	3.1015186963730343	0	""	0	1
11	20	8	2.7643657297381443	0	0	""	2.3867130774455916	0.37765265229255274	""	0	1
11	20	9	0.724200820028045	0	0	""	""	""	""	0	0
11	20	10	3.7183080538042943	0	0	""	3.8703880268045623	0	""	0	1
11	20	11	1.952973657457799	0	0	""	""	""	""	0	0
11	20	12	1.8762052441732027	0	0	""	""	""	""	0	0
11	20	13	1.421418960359143	0	0	""	""	""	""	0	0
11	20	14	2.4197524343858627	0	0	""	""	""	""	0	0
11	20	15	4.628040816477997	0	0	""	""	""	""	0	0
11	20	16	2.721886901169847	0	0	""	""	""	""	0	0
11	20	17	1.466302122481623	0	0	""	1.051797437908192	0.41450468457343104	""	0	1
11	20	18	0.3968484624424938	0	0	""	""	""	""	0	0
11	20	19	4.477174243327008	0	0	""	""	""	""	0	0
11	20	20	3.0834341056680667	0	0	""	""	""	""	0	0
11	20	21	3.939092006774297	0	0	""	""	""	""	0	0
11	20	22	3.270680449723387	0	0	""	""	""	""	0	0
11	20	23	2.533243554684867	0	0	""	""	""	""	0	0
11	20	24	1.2277893591949058	0	0	""	""	""	""	0	0
11	20	25	2.246304589872595	0	0	""	""	""	""	0	0
11	21	1	1.601072126231975	0	0	""	""	""	""	0	0
11	21	2	3.256369270575018	0	0	""	""	""	""	0	0
11	21	3	0.5435305745637204	0	0	""	""	""	""	0	0
11	21	4	1.1772255335997075	0	0	""	""	""	""	0	0
11	21	5	3.786556351987035	0	0	""	3.3580426665520235	0.42851368543501156	""	0	1
11	21	6	4.167403903721375	0	0	""	""	""	""	0	0
11	21	7	2.9794988256819446	0	0	""	3.1015186963730343	0	""	0	1
11	21	8	3.434577888847125	0	0	""	2.3867130774455916	1.0478648114015332	""	0	1
11	21	9	1.3208042029776204	0	0	""	""	""	""	0	0
11	21	10	4.091545235727216	0	0	""	3.8703880268045623	0.2211572089226541	""	0	1
11	21	11	4.653522769497738	1	1	""	""	""	""	0	0
11	21	12	2.0401427116521864	0	0	""	""	""	""	0	0
11	21	13	1.5860766150640033	0	0	""	""	""	""	0	0
11	21	14	1.4109755011581178	0	0	""	""	""	""	0	0
11	21	15	2.9301236778227984	0	0	""	""	""	""	0	0
11	21	16	3.2906142920829673	0	0	""	""	""	""	0	0
11	21	17	1.8963095061137478	0	0	""	1.051797437908192	0.8445120682055558	""	0	1
11	21	18	1.7524715179183796	0	0	""	""	""	""	0	0
11	21	19	4.5891585709461165	0	0	""	""	""	""	0	0
11	21	20	2.814803049737081	0	0	""	""	""	""	0	0
11	21	21	3.2841051561002397	0	0	""	""	""	""	0	0
11	21	22	3.0645587241509333	0	0	""	""	""	""	0	0
11	21	23	2.825516523959323	0	0	""	""	""	""	0	0
11	21	24	1.3767181191261983	0	0	""	""	""	""	0	0
11	21	25	3.609361351289276	0	0	""	""	""	""	0	0
12	1	1	0.10041755733461316	0	0	""	""	""	""	0	0
12	1	2	0.676800001730189	0	0	""	""	""	""	0	0
12	1	3	0.016924167891767764	0	0	""	""	""	""	0	0
12	1	4	1.7542766538938368	0	0	""	""	""	""	0	0
12	1	5	1.5000024202441882	0	0	""	""	""	""	0	0
12	1	6	0.2199873	0	0	""	""	""	""	0	0
12	1	7	2.3818269852275753	1	1	""	""	""	""	0	0
12	1	8	2.7200962258469263	0	0	""	4.506525701828284	0	""	0	1
12	2	1	0.10719397779823417	0	0	""	""	""	""	0	0
12	2	2	0.9029373539395058	0	0	""	""	""	""	0	0
12	2	3	2.23103216159718	1	1	""	""	""	""	0	0
12	2	4	1.9882601310038193	0	0	""	""	""	""	0	0
12	2	5	1.5042794907993273	0	0	""	""	""	""	0	0
12	2	6	0.39070043460665005	0	0	""	""	""	""	0	0
12	2	7	2.1018166272518757	0	0	""	""	""	""	0	0
12	2	8	3.199095358755448	0	0	""	4.506525701828284	0	""	0	1
12	3	1	0.2655606381125394	0	0	2.4830202625562876	""	""	0	1	0
12	3	2	1.485464684394334	0	0	2.4830202625562876	""	""	0	1	0
12	3	3	0.8256730632313228	0	0	2.4830202625562876	""	""	0	1	0
12	3	4	3.3142897484456526	0	0	2.4830202625562876	""	""	0.831269485889365	1	0
12	3	5	1.6344584902577572	0	0	2.4830202625562876	""	""	0	1	0
12	3	6	1.8260192099099475	0	0	2.4830202625562876	""	""	0	1	0
12	3	7	3.4081864055575615	0	0	2.4830202625562876	""	""	0.9251661430012739	1	0
12	3	8	5.59653008462108	1	1	2.4830202625562876	4.506525701828284	1.090004382792796	3.1135098220647928	1	1
12	4	1	2.364682261268423	1	1	""	""	""	""	0	0
12	4	2	0	0	0	""	""	""	""	0	0
12	4	3	0	0	0	""	""	""	""	0	0
12	4	4	2.2765081225955623	0	0	""	""	""	""	0	0
12	4	5	1.3937850231994924	0	0	""	""	""	""	0	0
12	4	6	2.364682261268423	0	0	""	""	""	""	0	0
12	4	7	2.2765081225955623	0	0	""	""	""	""	0	0
12	4	8	4.834090085914515	0	0	""	4.506525701828284	0.327564384086231	""	0	1
12	5	1	0.22794244173798694	0	0	""	""	""	""	0	0
12	5	2	0.8857550163834527	0	0	""	""	""	""	0	0
12	5	3	0.1539658890663339	0	0	""	""	""	""	0	0
12	5	4	3.5615277676219694	0	0	""	""	""	""	0	0
12	5	5	1.5374447355003644	0	0	""	""	""	""	0	0
12	5	6	2.6622166760836725	1	1	""	""	""	""	0	0
12	5	7	3.7091686740641014	0	0	""	""	""	""	0	0
12	5	8	5.775726498148465	0	0	""	4.506525701828284	1.269200796320181	""	0	1
12	6	1	0.0704784337882468	0	0	""	""	""	""	0	0
12	6	2	0.9233057607158404	0	0	""	""	""	""	0	0
12	6	3	0.011878289269424252	0	0	""	""	""	""	0	0
12	6	4	1.4972505549592117	0	0	""	""	""	""	0	0
12	6	5	2.654803238113367	1	1	""	""	""	""	0	0
12	6	6	0.1543989	0	0	""	""	""	""	0	0
12	6	7	1.5738655600296767	0	0	""	""	""	""	0	0
12	6	8	0.4333308034352051	0	0	""	4.506525701828284	0	""	0	1
12	7	1	0.14284807589909132	0	0	""	""	""	""	0	0
12	7	2	3.7024025566844654	1	1	""	""	""	""	0	0
12	7	3	0.024075320018405285	0	0	""	""	""	""	0	0
12	7	4	2.9304404068509218	0	0	""	""	""	""	0	0
12	7	5	1.5448836158634602	0	0	""	""	""	""	0	0
12	7	6	0.31294093	0	0	""	""	""	""	0	0
12	7	7	3.0857262193604593	0	0	""	""	""	""	0	0
12	7	8	0.9090889022050797	0	0	""	4.506525701828284	0	""	0	1
12	8	1	0.23707131238037332	0	0	""	""	""	""	0	0
12	8	2	1.265846921174268	0	0	""	""	""	""	0	0
12	8	3	0.024425054514884997	0	0	""	""	""	""	0	0
12	8	4	6.132323575873929	1	1	""	""	""	""	0	0
12	8	5	1.5470785757573329	0	0	""	""	""	""	0	0
12	8	6	0.4174359165482604	0	0	""	""	""	""	0	0
12	8	7	6.289865195448652	0	0	""	""	""	""	0	0
12	8	8	3.0227446472361192	0	0	""	4.506525701828284	0	""	0	1
13	1	1	0.3538570985915761	0	0	1.318025885606147	""	""	0	1	0
13	1	2	5.294370977606108	0	0	1.318025885606147	5.761037591064124	0	3.976345091999961	1	1
13	1	3	1.7513750362798741	0	0	1.318025885606147	""	""	0.43334915067372703	1	0
13	1	4	2.084797655808397	0	0	1.318025885606147	""	""	0.7667717702022498	1	0
13	1	5	3.068292732828978	0	0	1.318025885606147	""	""	1.7502668472228309	1	0
13	1	6	4.421682906309704	0	0	1.318025885606147	""	""	3.103657020703557	1	0
13	1	7	3.234994161928805	1	1	1.318025885606147	2.113928033045056	1.121066128883749	1.9169682763226579	1	1
13	1	8	0.6168627647611171	0	0	1.318025885606147	""	""	0	1	0
13	1	9	2.9033919024503576	0	0	1.318025885606147	""	""	1.5853660168442105	1	0
13	1	10	2.7392733961798488	0	0	1.318025885606147	""	""	1.4212475105737017	1	0
13	1	11	3.57071625219817	0	0	1.318025885606147	""	""	2.252690366592023	1	0
13	1	12	2.1295989620424445	0	0	1.318025885606147	""	""	0.8115730764362974	1	0
13	1	13	4.643689173437683	0	0	1.318025885606147	4.6661441331274744	0	3.325663287831536	1	1
13	1	14	2.9251211135910613	0	0	1.318025885606147	""	""	1.6070952279849142	1	0
13	1	15	2.765331756572274	0	0	1.318025885606147	""	""	1.4473058709661268	1	0
13	1	16	0.42436195060402415	0	0	1.318025885606147	""	""	0	1	0
13	1	17	2.8249432872175166	0	0	1.318025885606147	""	""	1.5069174016113696	1	0
13	2	1	0.5138786157810871	0	0	2.723289149147746	""	""	0	1	0
13	2	2	5.984966046250721	0	0	2.723289149147746	5.761037591064124	0.22392845518659676	3.2616768971029746	1	1
13	2	3	2.4003608298732666	0	0	2.723289149147746	""	""	0	1	0
13	2	4	3.7320289010093437	0	0	2.723289149147746	""	""	1.0087397518615977	1	0
13	2	5	3.797336585999168	0	0	2.723289149147746	""	""	1.074047436851422	1	0
13	2	6	4.93091228107867	0	0	2.723289149147746	""	""	2.207623131930924	1	0
13	2	7	3.066530010701045	0	0	2.723289149147746	2.113928033045056	0.9526019776559891	0.34324086155329914	1	1
13	2	8	1.4391549828036225	0	0	2.723289149147746	""	""	0	1	0
13	2	9	2.8946633520846206	0	0	2.723289149147746	""	""	0.17137420293687455	1	0
13	2	10	2.796028995172536	0	0	2.723289149147746	""	""	0.07273984602479011	1	0
13	2	11	3.7267493883851843	0	0	2.723289149147746	""	""	1.0034602392374383	1	0
13	2	12	1.202834500367996	0	0	2.723289149147746	""	""	0	1	0
13	2	13	6.048952436979287	1	1	2.723289149147746	4.6661441331274744	1.3828083038518129	3.3256632878315413	1	1
13	2	14	3.964709537051432	0	0	2.723289149147746	""	""	1.2414203879036858	1	0
13	2	15	1.3084300998933989	0	0	2.723289149147746	""	""	0	1	0
13	2	16	0.35655614291332305	0	0	2.723289149147746	""	""	0	1	0
13	2	17	3.089033614504314	0	0	2.723289149147746	""	""	0.3657444653565678	1	0
13	3	1	0.7139950129619357	0	0	""	""	""	""	0	0
13	3	2	4.832667026622824	0	0	""	5.761037591064124	0	""	0	1
13	3	3	1.615511232623605	0	0	""	""	""	""	0	0
13	3	4	2.465883139172691	0	0	""	""	""	""	0	0
13	3	5	3.369826888719141	0	0	""	""	""	""	0	0
13	3	6	4.0475499115920535	0	0	""	""	""	""	0	0
13	3	7	2.411078172901609	0	0	""	2.113928033045056	0.2971501398565528	""	0	1
13	3	8	0.625836143146804	0	0	""	""	""	""	0	0
13	3	9	2.6531148073349393	0	0	""	""	""	""	0	0
13	3	10	2.52500271366564	0	0	""	""	""	""	0	0
13	3	11	4.093719673995134	1	1	""	""	""	""	0	0
13	3	12	1.386397734421441	0	0	""	""	""	""	0	0
13	3	13	5.024615231415701	0	0	""	4.6661441331274744	0.3584710982882262	""	0	1
13	3	14	3.067597427882792	0	0	""	""	""	""	0	0
13	3	15	2.2342891895099855	0	0	""	""	""	""	0	0
13	3	16	0.21860939553721587	0	0	""	""	""	""	0	0
13	3	17	2.2946545128468223	0	0	""	""	""	""	0	0
13	4	1	0.634513103659873	0	0	""	""	""	""	0	0
13	4	2	3.9275360664107337	0	0	""	5.761037591064124	0	""	0	1
13	4	3	1.3137691563768248	0	0	""	""	""	""	0	0
13	4	4	2.224768031160317	0	0	""	""	""	""	0	0
13	4	5	3.052789562361018	0	0	""	""	""	""	0	0
13	4	6	3.4351369343345173	0	0	""	""	""	""	0	0
13	4	7	2.045731943808462	0	0	""	2.113928033045056	0	""	0	1
13	4	8	0.2120039150161223	0	0	""	""	""	""	0	0
13	4	9	2.0551744755420467	0	0	""	""	""	""	0	0
13	4	10	4.21210964571932	1	1	""	""	""	""	0	0
13	4	11	3.266967773225148	0	0	""	""	""	""	0	0
13	4	12	1.2936381716301344	0	0	""	""	""	""	0	0
13	4	13	4.747582296120473	0	0	""	4.6661441331274744	0.081438162992999	""	0	1
13	4	14	2.507864630630546	0	0	""	""	""	""	0	0
13	4	15	0.9368274294675244	0	0	""	""	""	""	0	0
13	4	16	0.6438408818212932	0	0	""	""	""	""	0	0
13	4	17	3.5540667150725564	0	0	""	""	""	""	0	0
13	5	1	0.035343952769642376	0	0	3.152068366981382	""	""	0	1	0
13	5	2	7.12841345898134	1	1	3.152068366981382	5.761037591064124	1.3673758679172163	3.976345091999958	1	1
13	5	3	2.182467590626776	0	0	3.152068366981382	""	""	0	1	0
13	5	4	4.116097904299185	0	0	3.152068366981382	""	""	0.9640295373178027	1	0
13	5	5	4.465138030805744	0	0	3.152068366981382	""	""	1.3130696638243622	1	0
13	5	6	3.995734298974357	0	0	3.152068366981382	""	""	0.8436659319929749	1	0
13	5	7	2.10523170363276	0	0	3.152068366981382	2.113928033045056	0	0	1	1
13	5	8	0.9181655856567081	0	0	3.152068366981382	""	""	0	1	0
13	5	9	3.0637512454886138	0	0	3.152068366981382	""	""	0	1	0
13	5	10	2.392098029425706	0	0	3.152068366981382	""	""	0	1	0
13	5	11	2.551280246357643	0	0	3.152068366981382	""	""	0	1	0
13	5	12	1.1722388904509777	0	0	3.152068366981382	""	""	0	1	0
13	5	13	4.463486992716455	0	0	3.152068366981382	4.6661441331274744	0	1.3114186257350733	1	1
13	5	14	3.4194752345786097	0	0	3.152068366981382	""	""	0.26740686759722765	1	0
13	5	15	0.9252049438869665	0	0	3.152068366981382	""	""	0	1	0
13	5	16	0.24857246437306177	0	0	3.152068366981382	""	""	0	1	0
13	5	17	2.962777245927792	0	0	3.152068366981382	""	""	0	1	0
13	6	1	0.8539827386327841	0	0	""	""	""	""	0	0
13	6	2	3.8414997243112903	0	0	""	5.761037591064124	0	""	0	1
13	6	3	2.2632198978241354	0	0	""	""	""	""	0	0
13	6	4	3.207514842302403	0	0	""	""	""	""	0	0
13	6	5	3.313060262468198	0	0	""	""	""	""	0	0
13	6	6	5.063155792914932	0	0	""	""	""	""	0	0
13	6	7	2.498475866457091	0	0	""	2.113928033045056	0.3845478334120349	""	0	1
13	6	8	3.3048648010213046	0	0	""	""	""	""	0	0
13	6	9	2.41071635198716	0	0	""	""	""	""	0	0
13	6	10	2.8260444686081843	0	0	""	""	""	""	0	0
13	6	11	2.7539746232632965	0	0	""	""	""	""	0	0
13	6	12	1.5392887464792144	0	0	""	""	""	""	0	0
13	6	13	4.142197718212663	0	0	""	4.6661441331274744	0	""	0	1
13	6	14	4.811586784362147	1	1	""	""	""	""	0	0
13	6	15	1.409544427841443	0	0	""	""	""	""	0	0
13	6	16	2.420304854858107	0	0	""	""	""	""	0	0
13	6	17	3.453798195245359	0	0	""	""	""	""	0	0
13	7	1	2.6670022003247675	1	1	""	""	""	""	0	0
13	7	2	1.386376550136815	0	0	""	5.761037591064124	0	""	0	1
13	7	3	0.2524173080826359	0	0	""	""	""	""	0	0
13	7	4	0.45695813503502486	0	0	""	""	""	""	0	0
13	7	5	1.20938196118051	0	0	""	""	""	""	0	0
13	7	6	1.655233414867829	0	0	""	""	""	""	0	0
13	7	7	3.375128082223333	0	0	""	2.113928033045056	1.261200049178277	""	0	1
13	7	8	0.15018795730168943	0	0	""	""	""	""	0	0
13	7	9	0.26259156591306426	0	0	""	""	""	""	0	0
13	7	10	0.32409754648507577	0	0	""	""	""	""	0	0
13	7	11	0.9002078477530989	0	0	""	""	""	""	0	0
13	7	12	1.804745296437586	0	0	""	""	""	""	0	0
13	7	13	1.0733161544046352	0	0	""	4.6661441331274744	0	""	0	1
13	7	14	0.7185710342099441	0	0	""	""	""	""	0	0
13	7	15	5.146900039417744	1	1	""	""	""	""	0	0
13	7	16	0.09699616412583693	0	0	""	""	""	""	0	0
13	7	17	0.9006788147810252	0	0	""	""	""	""	0	0
13	8	1	0.12852040421766653	0	0	""	""	""	""	0	0
13	8	2	2.4200002090019943	0	0	""	5.761037591064124	0	""	0	1
13	8	3	2.482378241008741	0	0	""	""	""	""	0	0
13	8	4	2.4024101602994348	0	0	""	""	""	""	0	0
13	8	5	1.4866339182492083	0	0	""	""	""	""	0	0
13	8	6	3.2524165701838044	0	0	""	""	""	""	0	0
13	8	7	1.2610480275885714	0	0	""	2.113928033045056	0	""	0	1
13	8	8	3.346047094143425	0	0	""	""	""	""	0	0
13	8	9	1.5490425955055596	0	0	""	""	""	""	0	0
13	8	10	2.9441627607717566	0	0	""	""	""	""	0	0
13	8	11	1.0316510807330301	0	0	""	""	""	""	0	0
13	8	12	2.473358548145989	1	1	""	""	""	""	0	0
13	8	13	1.780637674105917	0	0	""	4.6661441331274744	0	""	0	1
13	8	14	2.659730137330439	0	0	""	""	""	""	0	0
13	8	15	2.0138224770688726	0	0	""	""	""	""	0	0
13	8	16	0.06704611824229592	0	0	""	""	""	""	0	0
13	8	17	3.0780467823263153	0	0	""	""	""	""	0	0
13	9	1	0.004825218387896884	0	0	""	""	""	""	0	0
13	9	2	2.250864955136266	0	0	""	5.761037591064124	0	""	0	1
13	9	3	2.8039459126571513	0	0	""	""	""	""	0	0
13	9	4	2.837248522941014	0	0	""	""	""	""	0	0
13	9	5	1.463562015408436	0	0	""	""	""	""	0	0
13	9	6	5.122266316115933	0	0	""	""	""	""	0	0
13	9	7	1.7514162855217574	0	0	""	2.113928033045056	0	""	0	1
13	9	8	5.46247514560188	1	1	""	""	""	""	0	0
13	9	9	2.2150001815373823	0	0	""	""	""	""	0	0
13	9	10	0.8469466396524774	0	0	""	""	""	""	0	0
13	9	11	1.2515908424194415	0	0	""	""	""	""	0	0
13	9	12	1.1141376968019248	0	0	""	""	""	""	0	0
13	9	13	2.2192045423525038	0	0	""	4.6661441331274744	0	""	0	1
13	9	14	5.145949035222137	0	0	""	""	""	""	0	0
13	9	15	0.7603994056077649	0	0	""	""	""	""	0	0
13	9	16	0.14911659251691836	0	0	""	""	""	""	0	0
13	9	17	1.1665493645170075	0	0	""	""	""	""	0	0
13	10	1	1.12438786328329	0	0	""	""	""	""	0	0
13	10	2	2.776286028621313	0	0	""	5.761037591064124	0	""	0	1
13	10	3	1.3739275794652883	0	0	""	""	""	""	0	0
13	10	4	2.046273899534096	0	0	""	""	""	""	0	0
13	10	5	3.0363251225838166	0	0	""	""	""	""	0	0
13	10	6	3.0553916447181684	0	0	""	""	""	""	0	0
13	10	7	1.9549062721310932	0	0	""	2.113928033045056	0	""	0	1
13	10	8	0.6580451010142966	0	0	""	""	""	""	0	0
13	10	9	1.1496324663544437	0	0	""	""	""	""	0	0
13	10	10	3.8525155813723986	0	0	""	""	""	""	0	0
13	10	11	2.5047053284660667	0	0	""	""	""	""	0	0
13	10	12	1.6724374603057492	0	0	""	""	""	""	0	0
13	10	13	3.9090892009872085	0	0	""	4.6661441331274744	0	""	0	1
13	10	14	2.469423739080308	0	0	""	""	""	""	0	0
13	10	15	1.4108055144419522	0	0	""	""	""	""	0	0
13	10	16	1.2585362271642235	0	0	""	""	""	""	0	0
13	10	17	5.139429096524478	1	1	""	""	""	""	0	0
13	11	1	0.7393752142760912	0	0	""	""	""	""	0	0
13	11	2	2.555433786163558	0	0	""	5.761037591064124	0	""	0	1
13	11	3	1.017552526021458	1	1	""	""	""	""	0	0
13	11	4	1.3490861158972112	0	0	""	""	""	""	0	0
13	11	5	2.874001268718937	0	0	""	""	""	""	0	0
13	11	6	1.7482635253419865	0	0	""	""	""	""	0	0
13	11	7	2.9255011094813606	0	0	""	2.113928033045056	0.8115730764363045	""	0	1
13	11	8	0.3247777146936929	0	0	""	""	""	""	0	0
13	11	9	2.013530407114038	0	0	""	""	""	""	0	0
13	11	10	1.0533855691013188	0	0	""	""	""	""	0	0
13	11	11	1.7445855814138185	0	0	""	""	""	""	0	0
13	11	12	0.15133986479724995	0	0	""	""	""	""	0	0
13	11	13	2.70126169741698	0	0	""	4.6661441331274744	0	""	0	1
13	11	14	1.256031485432339	0	0	""	""	""	""	0	0
13	11	15	1.0329537642345712	0	0	""	""	""	""	0	0
13	11	16	0.14524925486970514	0	0	""	""	""	""	0	0
13	11	17	1.1538223055308598	0	0	""	""	""	""	0	0
13	12	1	0.4095882262476537	0	0	""	""	""	""	0	0
13	12	2	2.8218254530171096	0	0	""	5.761037591064124	0	""	0	1
13	12	3	2.4740123461295647	0	0	""	""	""	""	0	0
13	12	4	5.24578720661743	1	1	""	""	""	""	0	0
13	12	5	4.554221982996641	1	1	""	""	""	""	0	0
13	12	6	3.2991004542330473	0	0	""	""	""	""	0	0
13	12	7	1.1149270495253338	0	0	""	2.113928033045056	0	""	0	1
13	12	8	1.5882908210226558	0	0	""	""	""	""	0	0
13	12	9	5.0675627208744345	1	1	""	""	""	""	0	0
13	12	10	1.3634899909821054	0	0	""	""	""	""	0	0
13	12	11	1.8076359562473208	0	0	""	""	""	""	0	0
13	12	12	0.33535933820064917	0	0	""	""	""	""	0	0
13	12	13	2.8341915944053	0	0	""	4.6661441331274744	0	""	0	1
13	12	14	3.175848312452713	0	0	""	""	""	""	0	0
13	12	15	0.6226091338286548	0	0	""	""	""	""	0	0
13	12	16	0.08459112925980114	0	0	""	""	""	""	0	0
13	12	17	1.3314709258622923	0	0	""	""	""	""	0	0
13	13	1	0.3008922784581683	0	0	""	""	""	""	0	0
13	13	2	2.9382632704144767	0	0	""	5.761037591064124	0	""	0	1
13	13	3	3.159816445400823	0	0	""	""	""	""	0	0
13	13	4	2.551121664285513	0	0	""	""	""	""	0	0
13	13	5	2.0313240001335573	0	0	""	""	""	""	0	0
13	13	6	6.408934191287258	1	1	""	""	""	""	0	0
13	13	7	1.8590685487918683	0	0	""	2.113928033045056	0	""	0	1
13	13	8	4.392092472916304	0	0	""	""	""	""	0	0
13	13	9	1.590603505958299	0	0	""	""	""	""	0	0
13	13	10	1.4252442526602511	0	0	""	""	""	""	0	0
13	13	11	1.9379918836673606	0	0	""	""	""	""	0	0
13	13	12	1.1170903088285433	0	0	""	""	""	""	0	0
13	13	13	2.921015700035748	0	0	""	4.6661441331274744	0	""	0	1
13	13	14	5.185923892901171	0	0	""	""	""	""	0	0
13	13	15	1.1490711600728578	0	0	""	""	""	""	0	0
13	13	16	0.19765808652900163	0	0	""	""	""	""	0	0
13	13	17	1.7436868737480244	0	0	""	""	""	""	0	0
13	14	1	0.47011684997844294	0	0	""	""	""	""	0	0
13	14	2	0.12240110710265639	0	0	""	5.761037591064124	0	""	0	1
13	14	3	0.7324074234139966	0	0	""	""	""	""	0	0
13	14	4	0.6311471636489283	0	0	""	""	""	""	0	0
13	14	5	0.4388070617401764	0	0	""	""	""	""	0	0
13	14	6	1.0775893506619416	0	0	""	""	""	""	0	0
13	14	7	0.24124521088598463	0	0	""	2.113928033045056	0	""	0	1
13	14	8	0.6676929312985188	0	0	""	""	""	""	0	0
13	14	9	0.2883227173358962	0	0	""	""	""	""	0	0
13	14	10	1.117063999803554	0	0	""	""	""	""	0	0
13	14	11	0.301850998426076	0	0	""	""	""	""	0	0
13	14	12	0.	0	0	""	""	""	""	0	0
13	14	13	0.5258571160915632	0	0	""	4.6661441331274744	0	""	0	1
13	14	14	0.6268809002679034	0	0	""	""	""	""	0	0
13	14	15	0.47011684997844294	0	0	""	""	""	""	0	0
13	14	16	4.755387042605941	1	1	""	""	""	""	0	0
13	14	17	2.102406072534398	0	0	""	""	""	""	0	0
14	1	1	1.6670276972337574	0	0	9.7387019162541	""	""	0	1	0
14	1	2	0.8118838843232838	0	0	9.7387019162541	""	""	0	1	0
14	1	3	5.156366938358985	1	1	9.7387019162541	2.6976642478257844	2.458702690533201	0	1	1
14	1	4	4.371994947429712	0	0	9.7387019162541	""	""	0	1	0
14	1	5	2.0377080271275974	0	0	9.7387019162541	""	""	0	1	0
14	1	6	1.902757241197422	0	0	9.7387019162541	""	""	0	1	0
14	1	7	2.537715120294717	0	0	9.7387019162541	""	""	0	1	0
14	1	8	3.744653934394141	0	0	9.7387019162541	""	""	0	1	0
14	1	9	2.2467951483214446	0	0	9.7387019162541	""	""	0	1	0
14	1	10	2.7454543252117265	0	0	9.7387019162541	3.9870607607723656	0	0	1	1
14	1	11	4.381137469560826	1	1	9.7387019162541	1.9224347790276255	2.4587026905332	0	1	1
14	1	12	2.9113987730499375	0	0	9.7387019162541	""	""	0	1	0
14	1	13	1.7903050704519257	0	0	9.7387019162541	""	""	0	1	0
